Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
HARI05_c9c35d2c	Aria	I think when she's more secure in herself, she'll let herself trust others.	game/script.rpy	8185	Aria "[what]"
HARI05_77e79134	Aria	Back at Scholomance we were in some of the same classes. Mel probably doesn't even remember I was there.	game/script.rpy	8189	Aria "[what]"
HARI05_fb8e7df1	Aria	One time during an atelier, her practice wand broke and she started to cry. I was surprised because she's supposed to be so tough...	game/script.rpy	8190	Aria "[what]"
HARI05_d095b614	Aria	Yea, she had to start the enchantment all over again but there wasn't enough time.	game/script.rpy	8193	Aria "[what]"
HARI05_a43a81ad	Aria	That stuff happens to us all the time, but not to her.	game/script.rpy	8194	Aria "[what]"
HARI05_4571673a	Aria	A bit. We only got minor discipline for stuff like that. She had to use a simpler spell because there was no time left.	game/script.rpy	8198	Aria "[what]"
HARI05_bafceff3	Aria	But it was like her life was crumbling before her eyes.	game/script.rpy	8199	Aria "[what]"
HARI05_55276161	Aria	She's nice enough, but she's not a genuine person. She's always sizing you up, looking for your weakness.	game/script.rpy	8203	Aria "[what]"
HARI05_1e4ddea0	Aria	Mel does it so often that she can't believe other people aren't doing it to her.	game/script.rpy	8204	Aria "[what]"
HARI05_275793e4	Aria	It makes her put up walls.	game/script.rpy	8205	Aria "[what]"
HARI05_f3edcdb5	Aria	I notice a lot of things.	game/script.rpy	8209	Aria "[what]"
HARI05_feeb0b5b	Aria	People think I'm stupid because I wear pretty dresses and have bigger things to worry about than grades.	game/script.rpy	8210	Aria "[what]"
HARI05_efba5846	Aria	Mel lets her facade down around me. She knows I'm not a threat.	game/script.rpy	8211	Aria "[what]"
HARI05_c819936f	Aria	But I can see the cracks. I can see how hard she tries to keep it all together.	game/script.rpy	8212	Aria "[what]"
HARI05_53330551	Aria	It's like she's holding a fragile glass sculpture, and she's terrified of it shattering.	game/script.rpy	8213	Aria "[what]"
HARI06_a0fcec67	Aria	Tao is a sweetheart under all that, I can feel it.	game/script.rpy	8217	Aria "[what]"
HARI06_87b452ef	Aria	It's just that they never put anything above being the best at school.	game/script.rpy	8218	Aria "[what]"
HARI06_eaa16f36	Aria	I know I'll never be the best mage here. But there's more to life than getting the best grades.	game/script.rpy	8219	Aria "[what]"
HARI06_0a49de48	Aria	What about being a good friend that you can rely on?	game/script.rpy	8220	Aria "[what]"
HARI06_13360d5d	Aria	If only they'd keep secrets. Instead, they'd try to use it against you.	game/script.rpy	8221	Aria "[what]"
HARI06_b3f5da5b	Aria	I like Tao but I can't trust them, which makes me sad.	game/script.rpy	8222	Aria "[what]"
HARI07_1b746b29	Aria	Xander? I'd like to get to know him better but he's so quiet.	game/script.rpy	8226	Aria "[what]"
HARI07_fc7da82f	Aria	I tried to offer him some stew one time, but he all but ran from me!	game/script.rpy	8227	Aria "[what]"
HARI07_1d356b4b	Aria	He's moody during exams, I think he's really stressed.	game/script.rpy	8228	Aria "[what]"
HARI07_7cae28c7	Aria	If we were friends I'd tell him that it's not the end of the world if you can't memorize everything.	game/script.rpy	8229	Aria "[what]"
HARI07_00b914b1	Aria	Sometimes you can work around it.	game/script.rpy	8230	Aria "[what]"
HARI08_2088c93d	Aria	Rex never seems happy.	game/script.rpy	8234	Aria "[what]"
HARI08_30103d65	Aria	I feel bad for him, he really seems to hate it here, and no matter how much he rebels they always deal with him.	game/script.rpy	8235	Aria "[what]"
HARI08_829d9728	Aria	I've tried to make friends with him a few times but he won't have it.	game/script.rpy	8236	Aria "[what]"
HARI08_59ddc626	Aria	He reminds me of a mountain goat. A headstrong loner that won't hesitate to charge at you when they're mad.	game/script.rpy	8237	Aria "[what]"
HARI08_4a64638c	Aria	When I have time, I'll make him a fire flower or something. I'm sure he'd feel better.	game/script.rpy	8238	Aria "[what]"
HARI04_a19181f1	Aria	I'm as surprised as anyone the ents like me.	game/script.rpy	8243	Aria "[what]"
HARI04_05be5e3b	Aria	It takes them forever to finish a thought. Really stubborn, the lot of them.	game/script.rpy	8246	Aria "[what]"
HARI04_17f09298	Aria	It's the other way around, more like. The ent that held me was 645 years old.	game/script.rpy	8249	Aria "[what]"
HARI04_af8e93e6	Aria	To him we're just babies. We'll be gone in the blink of an eye. Got the feeling he was sorry for me.	game/script.rpy	8250	Aria "[what]"
HARI04_fa2312f4	Aria	He asked me who I was, chatting to him like that.	game/script.rpy	8254	Aria "[what]"
HARI04_2aa8153c	Aria	Erm, I said my name. Then I asked him his name.	game/script.rpy	8257	Aria "[what]"
HARI04_7486a5d3	Aria	His name was very, very long, too long. I only remember how it started, so I call him Nert in my head.	game/script.rpy	8258	Aria "[what]"
HARI04_8269d0df	Aria	Hm, it felt natural to me. Living things always have something to say.	game/script.rpy	8262	Aria "[what]"
HARI04_8a1975e4	Aria	Something to ask Nert when I see him next.	game/script.rpy	8263	Aria "[what]"
HARI09_b8254aac	Aria	I don't know why Eileen dislikes me so much.	game/script.rpy	8268	Aria "[what]"
HARI09_abc698e7	Aria	She says I need to stop the daydreaming.	game/script.rpy	8269	Aria "[what]"
HARI09_622370b3	Aria	It's not fair, I never set out to hurt anyone.	game/script.rpy	8270	Aria "[what]"
HARI09_997e071c	Aria	Doesn't intention matter to her?	game/script.rpy	8271	Aria "[what]"
HARI09_a2ecc193	Aria	She told me that I was a weak mage and would get someone killed one day. I can feel her watching me and it makes me really anxious.	game/script.rpy	8273	Aria "[what]"
HARI10_f55a0f6b	Aria	You know, Alice collected me from home and took me to the Scholomance.	game/script.rpy	8278	Aria "[what]"
HARI10_e34cfec9	Aria	I know mum and pops wanted to ask her if they'd ever see me again.	game/script.rpy	8279	Aria "[what]"
HARI10_28f2d442	Aria	I don't remember what we talked about on our way to the school. She was chatting away, and I just nodded.	game/script.rpy	8280	Aria "[what]"
HARI10_21f4879a	Aria	I was so scared.	game/script.rpy	8281	Aria "[what]"
HARI10_cfd3b7c3	Aria	First time away from home and all that. But she made me feel like magic was the biggest opportunity of my life.	game/script.rpy	8282	Aria "[what]"
HARI10_74f9bd64	Aria	She told me not to be ashamed.	game/script.rpy	8283	Aria "[what]"
HARI10_4124848e	Aria	I wouldn't have tried so hard to be a good mage if it wasn't for Alice.	game/script.rpy	8284	Aria "[what]"
HARI10_22283225	Aria	I don't know what makes her so kind but I'm grateful for it. I've always felt like she's been on my side.	game/script.rpy	8285	Aria "[what]"
HARI14_9bcce4f4	Aria	Before you found me, I just... wandered.	game/script.rpy	8289	Aria "[what]"
HARI14_406009c7	Aria	I wasn't using the light spell anymore. Stupid, maybe, but I wanted the dark.	game/script.rpy	8290	Aria "[what]"
HARI14_bfa3b1c3	Aria	I wasn't going back to the Summit so it didn't matter.	game/script.rpy	8291	Aria "[what]"
HARI14_119c49ba	Aria	I don't know how much time passed. A voice in my gut said the forest was watching me to see what I'd do.	game/script.rpy	8292	Aria "[what]"
HARI14_b6ae1c65	Aria	Animal noises everywhere and...	game/script.rpy	8293	Aria "[what]"
HARI14_22f9640f	Aria	other sounds I didn't know. When I couldn't run any more, I sat down in a patch of brush.	game/script.rpy	8294	Aria "[what]"
HARI14_82a42eb1	Aria	Not right away. I lay my head down and let myself drift.	game/script.rpy	8297	Aria "[what]"
HARI14_40f7cd4c	Aria	My whole body was hot and the flowers started to bloom from my head down to my toes.	game/script.rpy	8298	Aria "[what]"
HARI14_1e01d03d	Aria	Ones I'd never seen before. That's when he started to grumble.	game/script.rpy	8299	Aria "[what]"
HARI14_dbfcd424	Aria	Scared enough. I'd still rather be there than trapped at the Summit.	game/script.rpy	8302	Aria "[what]"
HARI14_79f8497e	Aria	My heart was beating out of my chest, though.	game/script.rpy	8303	Aria "[what]"
HARI14_fec89938	Aria	The Ent lifted me up. I knew what his intentions were.	game/script.rpy	8306	Aria "[what]"
HARI14_c4dd28b7	Aria	He just wanted to meet me. It was like he was holding my magic, and my magic was holding me.	game/script.rpy	8307	Aria "[what]"
HARI14_d68e25da	Aria	I began to see what my power could be.	game/script.rpy	8308	Aria "[what]"
HARI17_468ef322	Aria	He's the best part of this place. At first I was afraid of him, either he'd aggravate my... condition… or I'd hurt him somehow.	game/script.rpy	8312	Aria "[what]"
HARI17_9bc2a570	Aria	But he makes me so calm. I feel almost like myself again.	game/script.rpy	8313	Aria "[what]"
HARI17_cd1ed7d4	Aria	He's a very special being. I feel he's been enchanted, but it's more than that.	game/script.rpy	8314	Aria "[what]"
HARI17_c664d953	Aria	Oh yes. If I ever get out of this place, I'd love to learn spells that can make trees so... human.	game/script.rpy	8319	Aria "[what]"
HARI16_b7879fbc	Aria	The others are scared of the forest, I can tell. It's nicer than anywhere in the Summit.	game/script.rpy	8323	Aria "[what]"
HARI16_13c5951c	Aria	I grew up watching all kinds of animals in the woods.	game/script.rpy	8324	Aria "[what]"
HARI16_e8fec5f5	Aria	The thing with animals is that they're never stressed, never in a hurry, they take their time...	game/script.rpy	8325	Aria "[what]"
HARI16_dcba5b4b	Aria	But if you threaten their territory, they are fierce protectors. I know it's a funny thing to say but I look up to them.	game/script.rpy	8326	Aria "[what]"
HARI16_1c350264	Aria	Look at the trees.	game/script.rpy	8327	Aria "[what]"
HARI16_994f30ce	Aria	The forest has never been touched as long as the Summit's been here.	game/script.rpy	8328	Aria "[what]"
HARI16_28433c06	Aria	You got to wonder what creatures live in woods as old as these.	game/script.rpy	8329	Aria "[what]"
HARI15_16a18a75	Aria	Everyone here wants magical power more than anything. But if you can be blessed with magic, can't you be cursed too?	game/script.rpy	8334	Aria "[what]"
HARI15_8514dcba	Aria	The town elders told my mum I'd be born sick because my pops was a different religion than her.	game/script.rpy	8335	Aria "[what]"
HARI15_447eba7d	Aria	They tell me I'm not working hard enough. I'm doing everything I can.	game/script.rpy	8338	Aria "[what]"
HARI15_64a5f021	Aria	Maybe I'm not mage material. But I can't go home like this, either.	game/script.rpy	8339	Aria "[what]"
HARI15_75bbae59	Aria	The day I was born, an earthquake leveled several houses in town and they said it was my fault.	game/script.rpy	8342	Aria "[what]"
HARI15_01a172f2	Aria	And now, my magic is out of control. Aren't I sick after all?	game/script.rpy	8343	Aria "[what]"
HARI15_d56a3b06	Aria	I know I needed to go to the Scholomance to learn how to handle my magic.	game/script.rpy	8346	Aria "[what]"
HARI15_eed80a64	Aria	I'm afraid my magic is stronger than me. It'll do something worse than an earthquake.	game/script.rpy	8347	Aria "[what]"
HARI15_8ed894bc	Aria	Something really, really, bad.	game/script.rpy	8348	Aria "[what]"
HARI18a_3f47f877	Aria	It's all different since the forest.	game/script.rpy	8352	Aria "[what]"
HARI18a_2dfe44b9	Aria	I get now I'm just part of a big mystery that's happening around us all the time.	game/script.rpy	8353	Aria "[what]"
HARI18a_9e5a7214	Aria	I'm not good or evil. It's my choices that make the world better or worse. If I deal with my fear, my magic will help me find my place.	game/script.rpy	8354	Aria "[what]"
HARI18a_f26dd749	Aria	I reckon I'm starting to get what it means to be a mage.	game/script.rpy	8355	Aria "[what]"
HARI18b_9201bf97	Aria	Scared and confused. I can't sort it out, if I'm honest.	game/script.rpy	8359	Aria "[what]"
HARI18b_016ab5a2	Aria	I can't fix my magic. And I don't see what place a broken mage has in this world.	game/script.rpy	8360	Aria "[what]"
taohub_main_9b34b0cf	Tao	What did you want to discuss?	game/script.rpy	8385	Tao "[what]"
taohub_main_7e396534	Tao	You're going? Hmm.	game/script.rpy	8500	Tao "[what]"
taohub_main_8faa2b7a	Tao	Go ahead.	game/script.rpy	8503	Tao "[what]"
taohub_main_81ffe02b	Tao	Goodbye.	game/script.rpy	8506	Tao "[what]"
taohub_main_84da79d7	Tao	...	game/script.rpy	8509	Tao "[what]"
HTAO014_72b04d88	Tao	Botany? Just cut things up. It's all about being optimal.	game/script.rpy	8539	Tao "[what]"
HTAO014_beeadd08	Tao	There should be a recipe book somewhere in your things that help you with that sort of thing. If not, perhaps check the archive.	game/script.rpy	8540	Tao "[what]"
HTAO014_b1639e68	Tao	Either way, do you mind?	game/script.rpy	8541	Tao "[what]"
HTAO13_56dae58b	Tao	Oh... I cannot help you there.	game/script.rpy	8546	Tao "[what]"
HTAO13_7b6efb85	Tao	Artificing isn't really my forte, I just have a selection prepared and hope that'll get me the grade I need.	game/script.rpy	8547	Tao "[what]"
HTAO13_be3fa090	Tao	One of the others should know better... perhaps Rex -- as... ridiculous as he is, he has a knack for tinkering.	game/script.rpy	8548	Tao "[what]"
HTAO12a_70473192	Tao	You should've learned how to do this years ago... that's what the Scholomance was for.	game/script.rpy	8552	Tao "[what]"
HTAO12a_781fe3ec	Tao	But I suppose I'll help you. Here, this is a simple, but solid recipe. Just follow it.	game/script.rpy	8553	Tao "[what]"
HTAO12a_cf4303e9	Tao	I can't help you during the exam, though, you know? I don't want to fail due to misconduct or something dubious like that.	game/script.rpy	8554	Tao "[what]"
HTAO12b_9b3e36aa	Tao	Why are you wasting my time? What, do you expect me to teach you so you can pass your exam?	game/script.rpy	8558	Tao "[what]"
HTAO12b_170d6942	Tao	Find someone else, I have my own troubles to focus on.	game/script.rpy	8559	Tao "[what]"
HTAO01a_c728f529	Tao	You really want to know more about me?	game/script.rpy	8563	Tao "[what]"
HTAO01a_bd6d3f92	Tao	Really? I've not had that interesting a life.	game/script.rpy	8564	Tao "[what]"
HTAO01a_365ca973	Tao	I grew up in the northern part of Viordia but my father moved us to the capital because he got a promotion at work.	game/script.rpy	8570	Tao "[what]"
HTAO01a_806f633e	Tao	Before that he travelled around the continent similar to Eileen and Alice, making sure that all of us mages are in line and everything is 'up to standard'.	game/script.rpy	8571	Tao "[what]"
HTAO01a_11a14bcb	Tao	Moving was an ordeal. I had a solid set of good friends I'll probably never see again, not the sort I competed with, just the sort who supported and knew me.	game/script.rpy	8572	Tao "[what]"
HTAO01a_8c60ab98	Tao	Settling in a large city wasn't the best and then just as soon as I made new friends I had to move again because my magic manifested.	game/script.rpy	8573	Tao "[what]"
HTAO01a_8b702b0a	Tao	I couldn't sit down without causing a chill, nor could I touch anything I didn't want ice crystals to destroy.	game/script.rpy	8574	Tao "[what]"
HTAO01a_ea2dfb1a	Tao	I feel as though I'm ranting here but to sum it up my life was mostly boring, if anything I'm excited to get out and finally settle somewhere.	game/script.rpy	8576	Tao "[what]"
HTAO01a_213e32e9	Tao	It'd be nice to end up somewhere close to my parents, though.	game/script.rpy	8577	Tao "[what]"
HTAO01b_036e496e	Tao	My past? Why? What's the point of wasting my time learning anything about me?	game/script.rpy	8584	Tao "[what]"
HTAO01b_45109aa2	Tao	Really?	game/script.rpy	8594	Tao "[what]"
HTAO01b_b48a26a6	Tao	Fine... I had a boring upbringing, my father's also a mage, which was nice I suppose.	game/script.rpy	8602	Tao "[what]"
HTAO01b_fb82bd7f	Tao	It meant that when my magic manifested it wasn't as if I had no one to lean on.	game/script.rpy	8603	Tao "[what]"
HTAO01b_a229ae25	Tao	Nevertheless, why are you asking such personal questions? Shoo. Surely, you have other things on your mind.	game/script.rpy	8604	Tao "[what]"
HTAO02_3f851283	Tao	Why would you want to know about how my magic manifested? What do you get out of that?	game/script.rpy	8610	Tao "[what]"
HTAO02_6e8b7368	Tao	Isn't it sort of an embarrassing ordeal for us? I'm sure more than a few mages caused a disturbance the first time their magic decided to materialise.	game/script.rpy	8611	Tao "[what]"
HTAO02_8f76bb06	Tao	Exactly, so why should I talk to you about it? Shoo. Go away.	game/script.rpy	8617	Tao "[what]"
HTAO02_a14b0f04	Tao	Surprising. Uhh, I suppose when it manifested it was essentially just water magic.	game/script.rpy	8622	Tao "[what]"
HTAO02_d673cd2a	Tao	I ruined my parents wallpaper by making it rain in our kitchen.	game/script.rpy	8623	Tao "[what]"
HTAO02_b32ca1e7	Tao	My mother was furious, she thought one of my father's enchantments was being odd but when she shooed me out so she could clean up the same thing happened in our dining room.	game/script.rpy	8624	Tao "[what]"
HTAO02_c1e64818	Tao	After a few days of chaos the water started freezing, which caused a whole new set of problems I'm sure you understand.	game/script.rpy	8625	Tao "[what]"
HTAO02_9bfc45ff	Tao	Not as embarrassing as most, but still a bit of a nuisance. I kept having blips of issues like that until I was funnelled into the Scholomance like the rest of you.	game/script.rpy	8626	Tao "[what]"
HTAO02_2d3a3f01	Tao	Well... I suppose other's didn't have a mage father, as that part is rare.	game/script.rpy	8628	Tao "[what]"
HTAO02_419a360c	Tao	When my father got back he tried to keep me calm enough that he could handle my magic, teach me himself, that sort of thing.	game/script.rpy	8629	Tao "[what]"
HTAO02_fab3b043	Tao	Sadly, his magic is completely different from mine and hiding something like a mage in your family would almost certainly have gotten him arrested.	game/script.rpy	8630	Tao "[what]"
HTAO02_7c26f1cd	Tao	So after a few horrid lessons of him trying to teach me how to use a type of magic completely opposite from his, he got Alice involved, who sent me to the Scholomance.	game/script.rpy	8631	Tao "[what]"
HTAO02_5ebfbe59	Tao	I think about that very often.	game/script.rpy	8632	Tao "[what]"
HTAO02_aa7072ec	Tao	My father didn't really seem to want me to go to the Scholomance, I suppose he was embarrassed that I wouldn't do as well as him but I suppose that shame was outweighed by his inability to help me.	game/script.rpy	8633	Tao "[what]"
HTAO02_20700987	Tao	By the time I'd left, half the living room needed skates to navigate and we hadn't had working water in a while as the pipes were frozen. My poor mother.	game/script.rpy	8634	Tao "[what]"
HTAO02_7808aba3	Tao	Isn't it for everyone?	game/script.rpy	8637	Tao "[what]"
HTAO02_bc45fbf7	Tao	Sated, or do you also want to know what my first words were?	game/script.rpy	8640	Tao "[what]"
HTAO02_39378dd7	Narrator	Tao shoots you a glare that reminds you, oddly enough, of Eileen's scowl. You should leave them be.	game/script.rpy	8646	Narrator "[what]"
HTAO03a_b8aaa89e	Tao	I don't like her, nor do I trust her. The temptation to do anything to be the best was intense in me, and it took its toll. It still does.	game/script.rpy	8651	Tao "[what]"
HTAO03a_b27103a6	Tao	I can say that behind that pretty face, there's probably something devious going on. You don't get to the top of the mountain without crushing a few ants.	game/script.rpy	8652	Tao "[what]"
HTAO03a_543c31b6	Tao	I know what it takes to get where she is, trust me, there's something amiss with her.	game/script.rpy	8653	Tao "[what]"
HTAO03b_a32cd529	Tao	I can't say I detest Melody but I certainly don't like her.	game/script.rpy	8657	Tao "[what]"
HTAO03b_a92a9aed	Tao	We've been academic rivals since our first days in the Scholomance, and while I study, study, study and work for those top marks, she just seems to breeze through it all.	game/script.rpy	8658	Tao "[what]"
HTAO03b_faca6872	Tao	There's always a cost to academic achievement and she's yet to pay it.	game/script.rpy	8659	Tao "[what]"
HTAO03b_76da14e2	Tao	I was the top student in our first year, with her coming second, and she was top in the third year with me coming second, the trend kept fluctuating like that.	game/script.rpy	8660	Tao "[what]"
HTAO03b_dce17c2e	Tao	I will beat her, cementing myself as the top student of our year. I don't care what stunts she pulls, I'm ready for it.	game/script.rpy	8661	Tao "[what]"
HTAO04a_5fe108bd	Tao	I feel rather guilty about Rex. He was friendly to me, especially after seeing I was isolated.	game/script.rpy	8666	Tao "[what]"
HTAO04a_a5d79064	Tao	I thought we could be friendly, so I taught him a somewhat...	game/script.rpy	8667	Tao "[what]"
HTAO04a_cfb87fd2	Tao	...complex spell I found in the restricted area of the Great Library in the Scholomance... he tried it, but it backfired.	game/script.rpy	8668	Tao "[what]"
HTAO04a_337c6837	Tao	He got in trouble with the tutors.	game/script.rpy	8669	Tao "[what]"
HTAO04a_c9ab6a77	Tao	They questioned where he learned that spell, obviously he said that I taught him it...	game/script.rpy	8670	Tao "[what]"
HTAO04a_35d25ff1	Tao	I did, but I didn't want to get in trouble so I denied it and he got in more trouble for not only 'lying' but also accessing a restricted area of the library.	game/script.rpy	8671	Tao "[what]"
HTAO04a_68e38825	Tao	The more advanced the knowledge I possess, the higher the grade. That was my logic, I suppose.	game/script.rpy	8674	Tao "[what]"
HTAO04a_8b9e33b4	Tao	He's justified to. In a... sort of odd way, it's a good thing, though.	game/script.rpy	8681	Tao "[what]"
HTAO04a_738b91b2	Tao	The man seems on the path that'll end up with Eileen hunting him down. I've seen less volatile things in the alchemy lab.	game/script.rpy	8682	Tao "[what]"
HTAO04a_cc68f16a	Tao	He's one bad day away from blowing up the school. I don't think our friendship not blossoming caused that. 	game/script.rpy	8683	Tao "[what]"
HTAO04b_4d627798	Tao	Rex and I aren't on good terms, I don't have much to say about him so don't waste my time.	game/script.rpy	8693	Tao "[what]"
HTAO04b_1d747768	Tao	He tried to sabotage one of my projects. When I saw that he would be in our graduation class I devised a spell to stop tampering specifically for him.	game/script.rpy	8696	Tao "[what]"
HTAO04b_90c30439	Tao	it seems he didn't like that.	game/script.rpy	8697	Tao "[what]"
HTAO05a_6b4b2db2	Tao	Truly I don't mind Aria. I've never really spoken to her, but I've noticed her from afar.	game/script.rpy	8709	Tao "[what]"
HTAO05a_d4fbfa9c	Tao	She's powerful, I'm sure in terms of raw power she rivals some more mature mages like Eileen and Alice.	game/script.rpy	8710	Tao "[what]"
HTAO05a_718a1cd6	Tao	I believe she's a little ditzy to really navigate that sort of power. I had similar issues when my power manifested.	game/script.rpy	8711	Tao "[what]"
HTAO05a_db49a1d6	Tao	I've always been a little... well, not jealous exactly, perhaps a better word is envious... of how quickly people tend to like Aria.	game/script.rpy	8712	Tao "[what]"
HTAO05a_54136c16	Tao	She has this odd worldview about her, she's capable of seeing positives anywhere she goes... she seems uncomplicated, but I've seen when that facade breaks.	game/script.rpy	8713	Tao "[what]"
HTAO05a_0fbbd631	Tao	It's hard to trust someone who is all about the bright side. You wonder if they're purposely ignoring discomforts or whether they're simply unphased by them.	game/script.rpy	8714	Tao "[what]"
HTAO05a_384d1581	Tao	Either way, I have nothing against Aria, but I think it's a bit too close to graduation to start any conversation.	game/script.rpy	8715	Tao "[what]"
HTAO05b_a90aa4c7	Tao	You want to know what I think of Aria… She's ditsy but powerful, I'll beat her in grades but if it came to a fight she'd mop the floor with everyone here other than Eileen, that much I'm sure of.	game/script.rpy	8722	Tao "[what]"
HTAO05b_09bb5935	Tao	If either of them have a braincell between them, they'd agree with me. Aria is a once in a lifetime mage in raw power.	game/script.rpy	8725	Tao "[what]"
HTAO05b_eb832ad1	Tao	Half of the instructors feared her at the Scholomance. I'd imagine Eileen is only here in order to have something to counteract her if she fell of the deep end.	game/script.rpy	8726	Tao "[what]"
HTAO05b_fcc184d1	Tao	That's what I think of her. Can I go back to my work now?	game/script.rpy	8727	Tao "[what]"
HTAO08a_42e5d33d	Tao	I don't want to talk about her.	game/script.rpy	8734	Tao "[what]"
HTAO08a_ebd292af	Tao	What, did she send you here?	game/script.rpy	8735	Tao "[what]"
HTAO08a_a307a09a	Tao	Leave me alone. Please.	game/script.rpy	8736	Tao "[what]"
HTAO08b_22d98132	Tao	With everything that went on, I think Alice has everyone's best interest at heart.	game/script.rpy	8742	Tao "[what]"
HTAO08b_a3d9463d	Tao	Despite my not liking it, I'm sure the advice she gave me is out of a place of experience.	game/script.rpy	8743	Tao "[what]"
HTAO08b_7192178b	Tao	I was taking everything too far and close to breaking down. I still think she's overbearing, but I have a bit more respect for her.	game/script.rpy	8744	Tao "[what]"
HTAO08c_ebd6bbd4	Tao	Alice seems nice. I always found her dolls rather creepy, though.	game/script.rpy	8750	Tao "[what]"
HTAO08c_4e91b80c	Tao	It took me a long time to understand that she merged conjuration with Geomancy in order to create them.	game/script.rpy	8751	Tao "[what]"
HTAO08c_4f814876	Tao	I wonder why they're so specifically porcelain.	game/script.rpy	8752	Tao "[what]"
HTAO08c_8406d241	Tao	Is it a wealth statement? Or a magical restriction...	game/script.rpy	8753	Tao "[what]"
HTAO06a_b1a19a2c	Tao	I'd rather not get into what happened between Xander and I. It's not relevant. Let's just say we fell out and leave it there.	game/script.rpy	8759	Tao "[what]"
HTAO06b_8d5cddfa	Tao	I'd rather not talk about Xander. Everyone knows we were friends at one point, but friends drift, especially when the difference between us is so vast.	game/script.rpy	8766	Tao "[what]"
HTAO06b_05cd94d1	Tao	There comes a point where you have to cut yourself off from the slackers in order to focus on your own work.	game/script.rpy	8767	Tao "[what]"
HTAO06b_803349cf	Tao	It was probably for the best, people like him are intellect pits, anything smart around him catches the dumbness curse he's clearly afflicted with...	game/script.rpy	8768	Tao "[what]"
HTAO11a_e27cfbbd	Tao	If I'm being candid with you, I don't enjoy talking about my father.	game/script.rpy	8775	Tao "[what]"
HTAO11a_bb38f92e	Tao	In most cases, the first thing anyone notable talks about with me is my father. It instils a lot of pressure on me.	game/script.rpy	8776	Tao "[what]"
HTAO11a_c3683e28	Tao	I don't know of any mages who have mage children, it being a seemingly random trait means that I had a very unique experience as a teen, but it also means I never really got to define my own path.	game/script.rpy	8777	Tao "[what]"
HTAO11a_b03ccb51	Tao	I don't have an excuse to not be as competent as him, after all, he's my blood so I should be able to be equal if not better than him.	game/script.rpy	8778	Tao "[what]"
HTAO11a_242828b0	Tao	Plus, and please don't tell anyone this, I don't really know my father all too well, his job has always meant he's far from me.	game/script.rpy	8779	Tao "[what]"
HTAO11a_bf321bd6	Tao	When I was a child I lived only with my mother as his job meant he travelled around the country similar to what Eileen and Alice do.	game/script.rpy	8780	Tao "[what]"
HTAO11a_933b11aa	Tao	He'd be back every few months, but it's not like I really connected with him during that time.	game/script.rpy	8781	Tao "[what]"
HTAO11a_c4bc2e2f	Tao	I had my own worries, school, grades, friends... all things I never relied on him for.	game/script.rpy	8782	Tao "[what]"
HTAO11a_97a29d7c	Tao	When my father got promoted I initially believed we were being blessed, he felt more like a myth than a man.	game/script.rpy	8783	Tao "[what]"
HTAO11a_98b87026	Tao	I wanted to actually understand where I came from. My mother and I have this complicated...	game/script.rpy	8784	Tao "[what]"
HTAO11a_9b60b2f5	Tao	....attitude.	game/script.rpy	8785	Tao "[what]"
HTAO11a_735c6f99	Tao	She expects the best of me, both because she's a recognized academic, but also because of who my father is.	game/script.rpy	8786	Tao "[what]"
HTAO11a_982ebd6f	Tao	Thus, I spent a lot of my time trying to impress this man who I never really saw, and I always managed it.	game/script.rpy	8787	Tao "[what]"
HTAO11a_6490b153	Tao	He'd come back, see my grades, tell my mother how well I was doing, and we'd celebrate.	game/script.rpy	8788	Tao "[what]"
HTAO11a_5357ab5b	Tao	So, when he got promoted it meant he'd be spending far more time with us. We had to move, which was horrible, but at least he'd be home in the evenings.	game/script.rpy	8789	Tao "[what]"
HTAO11a_6708d3dd	Tao	I barely got to spend any time with him though because a few weeks after we moved into this big new house my magic started to manifest itself.	game/script.rpy	8790	Tao "[what]"
HTAO11a_542b8f0a	Tao	I think I was in denial at first. My drinking glass froze and I fully believed that perhaps a chill did it.	game/script.rpy	8791	Tao "[what]"
HTAO11a_f6a89ab0	Tao	I kept hiding it, not really understanding what was happening to me because it felt like an impossibility. But sadly, no, I was a mage.	game/script.rpy	8792	Tao "[what]"
HTAO11a_3dd88c2b	Tao	Of course, I didn't know what would happen.	game/script.rpy	8793	Tao "[what]"
HTAO11a_4075e7f3	Tao	My father got home to wet walls and a frozen kitchen floor and instead of yelling or exclaiming or having any sort of reaction he just calmly tried to fix it.	game/script.rpy	8794	Tao "[what]"
HTAO11a_b22432ac	Tao	I expected to be shuttled off to the Scholomance, which I imagined to be this prestigious school where I'd excel, but instead he...	game/script.rpy	8795	Tao "[what]"
HTAO11a_6448140f	Tao	...please don't tell anyone this, but he tried to hide it, bury it, help me control any power I had so that it wouldn't see the light of day.	game/script.rpy	8796	Tao "[what]"
HTAO11a_a8eba6e9	Tao	I thought it was because I was such a disappointment. I'd ruined this beautiful house, I'd ruined his reputation, and I was presenting myself as an obstacle to his career.	game/script.rpy	8797	Tao "[what]"
HTAO11a_8cb1508b	Tao	It was unfathomable, really.	game/script.rpy	8798	Tao "[what]"
HTAO11a_d9d03018	Tao	He never left my side, he took what time he could off work so he could watch me to make sure I wasn't destroying anything.	game/script.rpy	8799	Tao "[what]"
HTAO11a_e8e959f5	Tao	Eventually, the inconvenience got too much and he brought Alice into my room, who explained what was going to happen for the next seven years of my life.	game/script.rpy	8800	Tao "[what]"
